licence_id,date,type,destination,iso2,item,quantity,refused,unused,temporary,incorporation,known_revoked,revocation_date,implied_rating,implied_military,year
93083,2016-08-05,OIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2016
93189,2016-08-10,SIEL,Israel,IL,military guidance/navigation equipment,,0,,0,1,0,,ML11,1,2016
93190,2016-08-10,SITL,Israel,IL,components for assault rifles,,0,,0,0,0,,ML1,1,2016
93190,2016-08-10,SITL,Israel,IL,components for body armour,,0,,0,0,0,,ML13,1,2016
93190,2016-08-10,SITL,Israel,IL,components for grenade launchers,,0,,0,0,0,,ML2,1,2016
93190,2016-08-10,SITL,Israel,IL,components for machine guns,,0,,0,0,0,,ML1,1,2016
93190,2016-08-10,SITL,Israel,IL,components for periscopes,,0,,0,0,0,,ML5,1,2016
93190,2016-08-10,SITL,Israel,IL,components for pistols,,0,,0,0,0,,ML1,1,2016
93190,2016-08-10,SITL,Israel,IL,components for turrets,,0,,0,0,0,,ML6,1,2016
93190,2016-08-10,SITL,Israel,IL,components for weapon control equipment,,0,,0,0,0,,ML5,1,2016
93190,2016-08-10,SITL,Israel,IL,equipment for the use of machine guns,,0,,0,0,0,,PL5017,1,2016
93190,2016-08-10,SITL,Israel,IL,equipment for the use of turrets,,0,,0,0,0,,ML1,1,2016
93190,2016-08-10,SITL,Israel,IL,equipment for the use of weapon control equipment,,0,,0,0,0,,ML5,1,2016
93190,2016-08-10,SITL,Israel,IL,periscopes,,0,,0,0,0,,ML5,1,2016
93190,2016-08-10,SITL,Israel,IL,technology for turrets,,0,,0,0,0,,ML22,1,2016
93190,2016-08-10,SITL,Israel,IL,weapon control equipment,,0,,0,0,0,,ML5,1,2016
93238,2016-08-11,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2016
93468,2016-08-17,SIEL,Israel,IL,components for military guidance/navigation equipment,,0,,0,1,0,,ML11,1,2016
93468,2016-08-17,SIEL,Israel,IL,military guidance/navigation equipment,,0,,0,1,0,,ML11,1,2016
93678,2016-08-25,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2016
93801,2016-08-31,SIEL,Israel,IL,aerial target equipment,,0,,1,0,0,,ML14,1,2016
93801,2016-08-31,SIEL,Israel,IL,components for aerial target equipment,,0,,1,0,0,,ML14,1,2016
93801,2016-08-31,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2016
93801,2016-08-31,SIEL,Israel,IL,military aircraft head-up/down displays,,0,,0,0,0,,ML10,1,2016
93801,2016-08-31,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2016
93910,2016-09-05,SIEL,Israel,IL,components for air-to-air missiles,,0,,0,1,0,,ML4,1,2016
93910,2016-09-05,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2016
94027,2016-09-08,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2016
94027,2016-09-08,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2016
94095,2016-09-09,SIEL,Israel,IL,general naval vessel components,,0,,0,0,0,,ML9,1,2016
94097,2016-09-09,SITCL,Israel,IL,all-wheel drive vehicles with ballistic protection,,0,,0,0,0,,ML6,1,2016
94164,2016-09-12,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2016
94164,2016-09-12,SIEL,Israel,IL,components for surface-to-air missiles,,0,,0,0,0,,ML4,1,2016
94164,2016-09-12,SIEL,Israel,IL,general naval vessel components,,0,,0,0,0,,ML9,1,2016
94253,2016-09-14,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2016
94253,2016-09-14,SIEL,Israel,IL,components for surface-to-surface missiles,,0,,0,0,0,,ML4,1,2016
94254,2016-09-14,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2016
94254,2016-09-14,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2016
94365,2016-09-16,SIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2016
94472,2016-09-20,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2016
94585,2016-09-22,OIEL,Israel,IL,airborne refuelling equipment,,0,,0,0,0,,ML10,1,2016
94585,2016-09-22,OIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2016
94585,2016-09-22,OIEL,Israel,IL,components for military aero-engines,,0,,0,0,0,,ML10,1,2016
94585,2016-09-22,OIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2016
94585,2016-09-22,OIEL,Israel,IL,equipment for the use of combat aircraft,,0,,0,0,0,,PL5017,1,2016
94585,2016-09-22,OIEL,Israel,IL,equipment for the use of military training aircraft,,0,,0,0,0,,PL5017,1,2016
94585,2016-09-22,OIEL,Israel,IL,military aero-engines,,0,,0,0,0,,ML10,1,2016
94585,2016-09-22,OIEL,Israel,IL,military aircraft ground equipment,,0,,0,0,0,,ML10,1,2016
94585,2016-09-22,OIEL,Israel,IL,military aircrew life support equipment,,0,,0,0,0,,ML10,1,2016
94585,2016-09-22,OIEL,Israel,IL,military aircrew safety equipment,,0,,0,0,0,,ML10,1,2016
94585,2016-09-22,OIEL,Israel,IL,technology for airborne refuelling equipment,,0,,0,0,0,,ML22,1,2016
94585,2016-09-22,OIEL,Israel,IL,technology for combat aircraft,,0,,0,0,0,,ML22,1,2016
94585,2016-09-22,OIEL,Israel,IL,technology for equipment for the use of combat aircraft,,0,,0,0,0,,ML22,1,2016
94585,2016-09-22,OIEL,Israel,IL,technology for military aero-engines,,0,,0,0,0,,ML22,1,2016
94585,2016-09-22,OIEL,Israel,IL,technology for military aircraft ground equipment,,0,,0,0,0,,ML22,1,2016
94585,2016-09-22,OIEL,Israel,IL,technology for military aircrew life support equipment,,0,,0,0,0,,ML22,1,2016
94585,2016-09-22,OIEL,Israel,IL,technology for military aircrew safety equipment,,0,,0,0,0,,ML22,1,2016
94585,2016-09-22,OIEL,Israel,IL,technology for military training aircraft,,0,,0,0,0,,ML22,1,2016
94645,2016-09-23,SIEL,Israel,IL,components for ballistic test equipment,,0,,0,0,0,,ML18,1,2016
94645,2016-09-23,SIEL,Israel,IL,equipment for the use of electronic warfare equipment,,0,,1,0,0,,ML14,1,2016
94645,2016-09-23,SIEL,Israel,IL,military guidance/navigation equipment,,0,,1,0,0,,ML11,1,2016
94645,2016-09-23,SIEL,Israel,IL,software for equipment for the use of electronic warfare equipment,,0,,1,0,0,,ML21,1,2016
94645,2016-09-23,SIEL,Israel,IL,technology for equipment for the use of electronic warfare equipment,,0,,1,0,0,,ML22,1,2016
94681,2016-09-26,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2016
94719,2016-09-27,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2016
94760,2016-09-28,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2016
94760,2016-09-28,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2016
94825,2016-09-29,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2016
94984,2016-10-04,SIEL,Israel,IL,components for combat helicopters,,0,,0,0,0,,ML10,1,2016
94984,2016-10-04,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2016
95065,2016-10-06,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2016
95065,2016-10-06,SIEL,Israel,IL,rangefinding equipment,,0,,0,1,0,,ML5,1,2016
95167,2016-10-10,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2016
95203,2016-10-11,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2016
95315,2016-10-14,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2016
95421,2016-10-18,SIEL,Israel,IL,components for military aero-engines,,0,,0,0,0,,ML10,1,2016
95423,2016-10-18,SIEL,Israel,IL,components for military support aircraft,,0,,0,1,0,,ML10,1,2016
95557,2016-10-21,SIEL,Israel,IL,equipment for the use of military radars,,0,,0,0,0,,ML11,1,2016
95559,2016-10-21,SIEL,Israel,IL,components for military electronic equipment,,0,,0,1,0,,ML11,1,2016
95746,2016-10-27,SIEL,Israel,IL,gun mountings,,0,,0,0,0,,ML1,1,2016
95795,2016-10-28,SIEL,Israel,IL,high power RF weapon systems,,0,,1,0,0,,ML19,1,2016
96038,2016-11-04,SIEL,Israel,IL,equipment for the production of military electronic equipment,,0,,0,0,0,,ML18,1,2016
96114,2016-11-08,SIEL,Israel,IL,components for military improvised explosive device decoying/detection/disposal/jamming equipment,,0,,0,0,0,,ML4,1,2016
96114,2016-11-08,SIEL,Israel,IL,military improvised explosive device decoying/detection/disposal/jamming equipment,,0,,0,0,0,,ML4,1,2016
96114,2016-11-08,SIEL,Israel,IL,small arms ammunition,,0,,0,0,0,,ML3,1,2016
96115,2016-11-08,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2016
96302,2016-11-14,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,0,0,,ML10,1,2016
96302,2016-11-14,SIEL,Israel,IL,military aircraft head-up/down displays,,0,,0,0,0,,ML10,1,2016
96350,2016-11-15,SIEL,Israel,IL,military equipment for initiating explosives,,0,,0,0,0,,ML4,1,2016
96430,2016-11-17,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2016
96811,2016-11-28,SIEL,Israel,IL,equipment for the production of military support aircraft,,0,,0,0,0,,ML18,1,2016
96914,2016-11-30,SIEL,Israel,IL,launching/handling/control equipment for missiles,,0,,0,0,0,,ML4,1,2016
96965,2016-12-01,SIEL,Israel,IL,components for aircraft missile protection systems,,0,,0,0,0,,ML4,1,2016
96965,2016-12-01,SIEL,Israel,IL,components for combat naval vessels,,0,,0,0,0,,ML9,1,2016
96965,2016-12-01,SIEL,Israel,IL,general naval vessel components,,0,,0,0,0,,ML9,1,2016
97030,2016-12-02,SIEL,Israel,IL,technology for unmanned air vehicles,,0,,0,0,0,,ML22,1,2016
97528,2016-12-15,SIEL,Israel,IL,anti-armour ammunition,,0,,0,0,0,,ML3,1,2016
97705,2016-12-20,SIEL,Israel,IL,targeting equipment,,0,,1,0,0,,ML5,1,2016
97807,2016-12-21,SIEL,Israel,IL,components for naval electrical/electronic equipment,,0,,0,0,0,,ML9,1,2016
98074,2017-01-04,SIEL,Israel,IL,components for decoying/countermeasure equipment,,0,,0,0,0,,ML4,1,2017
98074,2017-01-04,SIEL,Israel,IL,components for launching/handling/control equipment for missiles,,0,,0,0,0,,ML4,1,2017
98074,2017-01-04,SIEL,Israel,IL,components for surface-to-air missiles,,0,,0,0,0,,ML4,1,2017
98074,2017-01-04,SIEL,Israel,IL,military electronic equipment,,0,,1,0,0,,ML11,1,2017
98181,2017-01-06,SIEL,Israel,IL,components for sniper rifles,,0,,0,0,0,,ML1,1,2017
98181,2017-01-06,SIEL,Israel,IL,components for surface-to-air missiles,,0,,0,0,0,,ML4,1,2017
98181,2017-01-06,SIEL,Israel,IL,sniper rifles,4.0,0,,0,0,0,,ML1,1,2017
98183,2017-01-06,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for aircraft carriers,,0,,0,0,0,,ML9,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,0,0,,ML10,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for combat helicopters,,0,,0,0,0,,ML10,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for combat naval vessels,,0,,0,0,0,,ML9,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for command/control equipment for unmanned air vehicles,,0,,0,0,0,,ML10,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for general military vehicle components,,0,,0,0,0,,ML6,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for general naval vessel components,,0,,0,0,0,,ML9,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for ground vehicle military communications equipment,,0,,0,0,0,,ML6,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,0,0,,ML10,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military auxiliary/support vessels,,0,,0,0,0,,ML9,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military combat vehicles,,0,,0,0,0,,ML6,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military electronic equipment,,0,,0,0,0,2021-08-19,ML11,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military helicopters,,0,,0,0,0,,ML10,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military patrol/assault craft,,0,,0,0,0,,ML9,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military support vehicles,,0,,0,0,0,2021-08-19,ML6,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military trailers,,0,,0,0,0,,ML6,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for naval communications equipment,,0,,0,0,0,,ML9,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for naval electrical/electronic equipment,,0,,0,0,0,,ML9,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for tanks,,0,,0,0,0,,ML6,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for turrets,,0,,0,0,0,,ML6,1,2017
98312,2017-01-10,OIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2017
98312,2017-01-10,OIEL,Israel,IL,general military aircraft components,,0,,0,0,0,,ML10,1,2017
98313,2017-01-10,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2017
98398,2017-01-11,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2017
98508,2017-01-13,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2017
98586,2017-01-16,SIEL,Israel,IL,components for decoying/countermeasure equipment,,0,,0,0,0,,ML4,1,2017
98586,2017-01-16,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2017
98586,2017-01-16,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2017
98586,2017-01-16,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2017
98586,2017-01-16,SIEL,Israel,IL,decoying/countermeasure equipment,,0,,0,0,0,,ML4,1,2017
98588,2017-01-16,SITCL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2017
98688,2017-01-18,SIEL,Israel,IL,components for targeting equipment,,0,,1,0,0,,ML5,1,2017
98746,2017-01-19,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2017
98806,2017-01-20,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2017
98878,2017-01-23,SIEL,Israel,IL,military guidance/navigation equipment,,0,,0,1,0,,ML11,1,2017
98878,2017-01-23,SIEL,Israel,IL,military radars,,0,,0,1,0,,ML5,1,2017
98990,2017-01-25,SIEL,Israel,IL,components for tanks,,0,,0,0,0,,ML6,1,2017
99055,2017-01-26,SIEL,Israel,IL,components for combat naval vessels,,0,,0,0,0,,ML9,1,2017
99057,2017-01-26,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2017
99057,2017-01-26,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2017
99123,2017-01-27,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2017
99198,2017-01-30,OIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,0,0,,ML10,1,2017
99198,2017-01-30,OIEL,Israel,IL,components for military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2017
99198,2017-01-30,OIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2017
99198,2017-01-30,OIEL,Israel,IL,general military aircraft components,,0,,0,0,0,,ML10,1,2017
99199,2017-01-30,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2017
99489,2017-02-02,SIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,1,0,,ML10,1,2017
99534,2017-02-03,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2017
99586,2017-02-06,SIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,1,0,,ML10,1,2017
99792,2017-02-10,OIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,0,0,,ML10,1,2017
99792,2017-02-10,OIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2017
99792,2017-02-10,OIEL,Israel,IL,components for military helmets,,0,,0,0,0,,ML13,1,2017
99792,2017-02-10,OIEL,Israel,IL,equipment for the production of military communications equipment,,0,,0,0,0,,ML18,1,2017
99792,2017-02-10,OIEL,Israel,IL,equipment for the use of aircraft military communications equipment,,0,,0,0,0,,ML11,1,2017
99792,2017-02-10,OIEL,Israel,IL,equipment for the use of military communications equipment,,0,,0,0,0,,ML11,1,2017
99792,2017-02-10,OIEL,Israel,IL,military communications equipment,,0,,0,0,0,2019-01-14,ML11,1,2017
99792,2017-02-10,OIEL,Israel,IL,military helmets,,0,,0,0,0,,ML13,1,2017
99792,2017-02-10,OIEL,Israel,IL,software for aircraft military communications equipment,,0,,0,0,0,,ML21,1,2017
99792,2017-02-10,OIEL,Israel,IL,software for military communications equipment,,0,,0,0,0,,ML21,1,2017
99792,2017-02-10,OIEL,Israel,IL,technology for aircraft military communications equipment,,0,,0,0,0,,ML22,1,2017
99792,2017-02-10,OIEL,Israel,IL,technology for military communications equipment,,0,,0,0,0,,ML22,1,2017
99792,2017-02-10,OIEL,Israel,IL,technology for military helmets,,0,,0,0,0,,ML22,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for combat helicopters,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for equipment for the operation of military aircraft in confined areas,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for equipment for the production of combat aircraft,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for equipment for the production of combat helicopters,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for equipment for the production of military support aircraft,,0,,0,0,0,,ML18,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for equipment for the production of military training aircraft,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for military aircraft ground equipment,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for military aircrew life support equipment,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for military aircrew safety equipment,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for military helicopters,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for military parachutes and equipment,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,devices containing military pyrotechnic materials,,0,,0,0,0,,ML4,1,2017
99889,2017-02-13,OIEL,Israel,IL,equipment for the development of combat helicopters,,0,,0,0,0,,ML15,1,2017
99889,2017-02-13,OIEL,Israel,IL,equipment for the operation of military aircraft in confined areas,,0,,0,0,0,,ML10,1,2017
99889,2017-02-13,OIEL,Israel,IL,equipment for the production of combat aircraft,,0,,0,0,0,,ML18,1,2017
99889,2017-02-13,OIEL,Israel,IL,equipment for the production of combat helicopters,,0,,0,0,0,,ML18,1,2017
